จังหวัด,รัฐ/เอกชน,โรงพยาบาล,latitude,longitude,google_maps_url
นครสวรรค์,รัฐ,โรงพยาบาลสวรรค์ประชารักษ์ แห่งใหม่ (สธ),15.7068592,100.1384211,"https://www.google.com/maps/search/?api=1&query=15.7068592,100.1384211&query_place_id=ChIJQ311-hJP4DARCPr9PC4ObHc"
นครสวรรค์,เอกชน,โรงพยาบาลร่มฉัตร,15.6997956,100.1336509,"https://www.google.com/maps/search/?api=1&query=15.6997956,100.1336509&query_place_id=ChIJG9FnxRRP4DAR-HVjV7h0ugU"
นนทบุรี,รัฐ,โรงพยาบาลพระนั่งเกล้า (สธ),13.8653518,100.4813657,"https://www.google.com/maps/search/?api=1&query=13.8653518,100.4813657&query_place_id=ChIJVbCxG9ea4jARbLbkDKOYIiw"
นนทบุรี,รัฐ,ศูนย์การแพทย์ปัญญานันทภิกขุ ชลประทาน,13.9000288,100.502027,"https://www.google.com/maps/search/?api=1&query=13.9000288,100.502027&query_place_id=ChIJO437tCeF4jARr4XZIO5p2FA"
นนทบุรี,รัฐ,สถาบันบำราศนราดูร (สธ),13.8537638,100.5227505,"https://www.google.com/maps/search/?api=1&query=13.8537638,100.5227505&query_place_id=ChIJu2C8R1yb4jARaBmA7RU8nBM"
นนทบุรี,เอกชน,โรงพยาบาลกรุงไทย,13.9129495,100.5092523,"https://www.google.com/maps/search/?api=1&query=13.9129495,100.5092523&query_place_id=ChIJLXBifYuE4jARbJzNE6nBZx8"
นนทบุรี,เอกชน,โรงพยาบาลกรุงไทย เวสเทิร์น,13.9272523,100.4081428,"https://www.google.com/maps/search/?api=1&query=13.9272523,100.4081428&query_place_id=ChIJKzwlwz-P4jARdmod2IriPDk"
นนทบุรี,เอกชน,โรงพยาบาลเกษมราษฎร์ รัตนาธิเบศร์,13.8759146,100.4235118,"https://www.google.com/maps/search/?api=1&query=13.8759146,100.4235118&query_place_id=ChIJoysK5R2Q4jARa9hXb6aKijA"
นนทบุรี,เอกชน,โรงพยาบาลวิภารามปากเกร็ด,13.910178,100.4982839,"https://www.google.com/maps/search/?api=1&query=13.910178,100.4982839&query_place_id=ChIJ569E0PCE4jARpZCwJFllthI"
นราธิวาส,รัฐ,โรงพยาบาลนราธิวาสราชนครินทร์ (สธ),6.4145173,101.8238271,"https://www.google.com/maps/search/?api=1&query=6.4145173,101.8238271&query_place_id=ChIJeR5khxfxszERwXxgf3OKnxU"
นราธิวาส,รัฐ,โรงพยาบาลสุไหงโก-ลก (สธ),6.0271753,101.9707548,"https://www.google.com/maps/search/?api=1&query=6.0271753,101.9707548&query_place_id=ChIJQ4rgBPsbtDER4JwcQXRv-gM"
นราธิวาส,เอกชน,โรงพยาบาลราษฎร์นรา,6.410485899999999,101.8222433,"https://www.google.com/maps/search/?api=1&query=6.410485899999999,101.8222433&query_place_id=ChIJu4aNTNPxszERLNdbxxy3maw"
น่าน,รัฐ,โรงพยาบาลน่าน (สธ),18.7943747,100.788303,"https://www.google.com/maps/search/?api=1&query=18.7943747,100.788303&query_place_id=ChIJE9QE6_GNJzERfiW-9Hn76bM"
บึงกาฬ,รัฐ,โรงพยาบาลบึงกาฬ (สธ),18.3630517,103.6521911,"https://www.google.com/maps/search/?api=1&query=18.3630517,103.6521911&query_place_id=ChIJFdoZKYnWOjERwyfL0_YvA5Y"
บุรีรัมย์,รัฐ,โรงพยาบาลบุรีรัมย์ (สธ),15.0056788,103.1007246,"https://www.google.com/maps/search/?api=1&query=15.0056788,103.1007246&query_place_id=ChIJAYfCDseVGTERx0eNB6XjZlU"
บุรีรัมย์,รัฐ,โรงพยาบาลนางรอง (สธ),14.6343802,102.7867977,"https://www.google.com/maps/search/?api=1&query=14.6343802,102.7867977&query_place_id=ChIJf1HwuSbVGzERRlnTXTEQf_E"
ปทุมธานี,รัฐ,โรงพยาบาลธรรมศาสตร์เฉลิมพระเกียรติ,14.0736707,100.6156713,"https://www.google.com/maps/search/?api=1&query=14.0736707,100.6156713&query_place_id=ChIJHVhAUot_4jARYCpP-vQr_Ow"
ปทุมธานี,รัฐ,โรงพยาบาลปทุมธานี (สธ),14.020474,100.5233701,"https://www.google.com/maps/search/?api=1&query=14.020474,100.5233701&query_place_id=ChIJQxBGAy6H4jAR_d5R5E3N_5Y"
ปทุมธานี,รัฐ,โรงพยาบาลราชวิถี 2 (รังสิต),13.9751875,100.6188437,"https://www.google.com/maps/search/?api=1&query=13.9751875,100.6188437&query_place_id=ChIJTX6OSCGB4jARqvWyttwQRkc"
ปทุมธานี,เอกชน,โรงพยาบาลกรุงไทย นอร์ทเทิร์น,14.0472528,100.463928,"https://www.google.com/maps/search/?api=1&query=14.0472528,100.463928&query_place_id=ChIJQ7-XKwCH4jARyRu4bVyZKzs"
ปทุมธานี,เอกชน,โรงพยาบาลกรุงไทย ปทุม,13.957679,100.527517,"https://www.google.com/maps/search/?api=1&query=13.957679,100.527517&query_place_id=ChIJmy9WkOyF4jARruGyLA7LFK8"
ปทุมธานี,เอกชน,โรงพยาบาลเกษมราษฎร์ ปทุมธานี,14.1172222,100.6178566,"https://www.google.com/maps/search/?api=1&query=14.1172222,100.6178566&query_place_id=ChIJA4BKU2B_4jARpzXuyDDRrpg"
ปทุมธานี,เอกชน,โรงพยาบาลปทุมเวช,13.9880321,100.6104507,"https://www.google.com/maps/search/?api=1&query=13.9880321,100.6104507&query_place_id=ChIJbX75ltyB4jARjO_T4OQ602I"
ปทุมธานี,เอกชน,โรงพยาบาลแพทย์รังสิต,13.9631251,100.6217871,"https://www.google.com/maps/search/?api=1&query=13.9631251,100.6217871&query_place_id=ChIJQbOf3gF-HTERvzje77sMNZI"
ปทุมธานี,เอกชน,โรงพยาบาลซีจีเอ ลำลูกกา,13.9693495,100.6387373,"https://www.google.com/maps/search/?api=1&query=13.9693495,100.6387373&query_place_id=ChIJDzKmHmV_HTERGWYHa3EylKM"
ปทุมธานี,เอกชน,โรงพยาบาลภัทร-ธนบุรี,14.0488576,100.6179585,"https://www.google.com/maps/search/?api=1&query=14.0488576,100.6179585&query_place_id=ChIJ36sDVACA4jAR-Fu1A5zs8Qg"
ประจวบคีรีขันธ์,รัฐ,โรงพยาบาลบางสะพาน (สธ),11.223786,99.4967268,"https://www.google.com/maps/search/?api=1&query=11.223786,99.49672679999999&query_place_id=ChIJq6qqqmre_jARtlVfE1Gp7fU"
ประจวบคีรีขันธ์,รัฐ,โรงพยาบาลค่ายธนะรัชต์,12.4101098,99.9228664,"https://www.google.com/maps/search/?api=1&query=12.4101098,99.92286639999999&query_place_id=ChIJ799HBMKy_TARCXNKfoDh1Hk"
ประจวบคีรีขันธ์,รัฐ,โรงพยาบาลประจวบคีรีขันธ์ (สธ),11.8009757,99.7957505,"https://www.google.com/maps/search/?api=1&query=11.8009757,99.79575050000001&query_place_id=ChIJ54GfVQmE_jARDwMXLeU49Ro"
ประจวบคีรีขันธ์,รัฐ,โรงพยาบาลหัวหิน (สธ),12.6080685,99.9479176,"https://www.google.com/maps/search/?api=1&query=12.6080685,99.9479176&query_place_id=ChIJgR5yTn2q_TAR_ZGJyFuRTGo"
ปราจีนบุรี,รัฐ,โรงพยาบาลกบินทร์บุรี (สธ),13.9575753,101.7266016,"https://www.google.com/maps/search/?api=1&query=13.9575753,101.7266016&query_place_id=ChIJuQ9sV96KHDER-u4XUi_BVS0"
ปราจีนบุรี,รัฐ,โรงพยาบาลค่ายจักรพงษ์,14.0737973,101.371845,"https://www.google.com/maps/search/?api=1&query=14.0737973,101.371845&query_place_id=ChIJrQpUyVZUHDERMRDpYGKfxs0"
ปราจีนบุรี,รัฐ,โรงพยาบาลเจ้าพระยาอภัยภูเบศร (สธ),14.0543455,101.3957653,"https://www.google.com/maps/search/?api=1&query=14.0543455,101.3957653&query_place_id=ChIJmUE2665VHDERtAiGDrVVO-g"
ปราจีนบุรี,เอกชน,โรงพยาบาลเกษมราษฎร์ ปราจีนบุรี,13.8990979,101.5957656,"https://www.google.com/maps/search/?api=1&query=13.8990979,101.5957656&query_place_id=ChIJO6De0UbxHDERwGqQ2dQEZ0o"
ปราจีนบุรี,เอกชน,โรงพยาบาลจุฬารัตน์ 304 อินเตอร์,13.8970193,101.6050383,"https://www.google.com/maps/search/?api=1&query=13.8970193,101.6050383&query_place_id=ChIJv70sfkTxHDERi3LDw3tjCBU"
ปัตตานี,รัฐ,โรงพยาบาลปัตตานี (สธ),6.8689243,101.2487972,"https://www.google.com/maps/search/?api=1&query=6.8689243,101.2487972&query_place_id=ChIJMXV3fXcFszERhQBj6_w5Vo0"
พระนครศรีอยุธยา,รัฐ,โรงพยาบาลพระนครศรีอยุธยา (สธ),14.3437123,100.5604679,"https://www.google.com/maps/search/?api=1&query=14.3437123,100.5604679&query_place_id=ChIJvZWQpjt04jARgFQ1JDiSAQ8"
พระนครศรีอยุธยา,รัฐ,โรงพยาบาลเสนา (สธ),14.321138,100.388113,"https://www.google.com/maps/search/?api=1&query=14.321138,100.388113&query_place_id=ChIJG3EowY5u4jARGodTqarjYr8"
